tweet_id,tweet_text,created_at,user_id,user_name,conversation_id,lang,is_reply,in_reply_to_username,in_reply_to_tweet_id,tweet_url,retweet_count,quote_count,reply_count,like_count,tweet_clean_text,intent
1.0426772656021052e+18,@BMW I am extremely disappointed with my outdoor car cover. It was very expensive and fitted the car beautifully. It took a thief with a lighter less than a couple of minutes to steal it. Why isn't it made secure like other premium car covers are? I'm now £200 out of pocket https://t.co/11o5NefkM1,Thu Sep 20 07:30:06 +0000 2018,36309662.0,Daryl_S_London,1.0426772656021052e+18,en,False,BMW,,https://x.com/Daryl_S_London/status/1042677265602105344,0,0,2,0,extremely disappointed outdoor car cover expensive fitted car beautifully took thief lighter couple minutes steal nt secure like premium car covers m £ pocket,
1.0178058760889304e+18,@BMW do M cars like the M4 and M3 have traction control?,Fri Jul 13 16:20:05 +0000 2018,497948902.0,DarrenLeak1,1.0178058760889304e+18,en,False,BMW,,https://x.com/DarrenLeak1/status/1017805876088930305,0,0,1,0,m cars like m m traction control,
1.720971031677158e+18,"@bmw @BoredApeYC got to admit, I look good on a car, thankyou for the experience, truly fun https://t.co/M9yQJyzH0b",Sun Nov 05 01:07:22 +0000 2023,324325407.0,Bocsta1,1.720971031677158e+18,en,False,BMW,,https://x.com/Bocsta1/status/1720971031677157830,0,0,1,1,got admit look good car thankyou experience truly fun,
9.216132225362904e+17,@bmwindia get your bangalore service guys to get their act together. Car was supposed to get picked up last saturday. Wrote2u on thu @BMW,Sat Oct 21 05:44:49 +0000 2017,191734048.0,elangk,9.216132225362904e+17,en,False,bmwindia,,https://x.com/elangk/status/921613222536290304,0,0,2,0,bangalore service guys act car supposed picked saturday wroteu thu,
1.163432814777426e+18,BMW just told me my car is fine and a week later timing chain snapped! Now they want over £11k to fix a 2k car! #rippoff #Cowboys @BMW #n47 @Sandal_BMW @Audi,Mon Aug 19 12:49:33 +0000 2019,2389081560.0,paris_duffy831,1.163432814777426e+18,en,False,,,https://x.com/paris_duffy831/status/1163432814777425920,1,0,1,0,bmw told car fine week later timing chain snapped want £ k fix k car rippoff cowboys n,
9.272771823255428e+17,@BMW i love bmw my fav car in world my dad have bmw too i send photo later if bmw was't born i be very sad thank you who found out bmw☺,Sun Nov 05 20:51:22 +0000 2017,8.743198768690217e+17,AmazingGanglife,9.272771823255428e+17,en,False,BMW,,https://x.com/AmazingGanglife/status/927277182325542913,0,0,1,1,love bmw fav car world dad bmw send photo later bmw wast born sad thank found bmw,
9.061053869771652e+17,"The new design philosophy of @BMW is amazing. The Z4, 8series and X7 are the future of car design.",Fri Sep 08 10:42:13 +0000 2017,287219733.0,MeyerMedici,9.061053869771652e+17,en,False,,,https://x.com/MeyerMedici/status/906105386977165313,0,0,1,0,new design philosophy amazing z series x future car design,
1.45380458867132e+18,"Elegance, power and luxury on two wheels. Introducing the newest members of our @BMW Motorrad family: the K 1600 GT, GTL, B and Grand America. Utilising innovative ESA technology and an adapted six-cylinder engine, the four new motorcycles promise an intense riding experience. https://t.co/HI90t1uInw",Thu Oct 28 19:23:18 +0000 2021,9.774619800627814e+17,GodBless1211,1.45380458867132e+18,en,False,,,https://x.com/GodBless1211/status/1453804588671320067,0,0,1,1,elegance power luxury wheels introducing newest members motorrad family k gt gtl b grand america utilising innovative esa technology adapted sixcylinder engine new motorcycles promise intense riding experience,
1.5949584975608095e+18,You cannot beat @BMW @BMWGroup in Malaysia for the worst car service in the world. Period!,Tue Nov 22 07:38:33 +0000 2022,612680043.0,7ribo,1.5949584975608095e+18,en,False,,,https://x.com/7ribo/status/1594958497560809472,0,0,2,1,beat malaysia worst car service world period,
1.0098330278648792e+18,"The new #BMW #8Series Coupe offers a new level of comfort and performance in the #sports #luxury segment. Naturally, the interior of this elegant coupe aims to provide maximum comfort and incorporate the latest #tech #innovations. #BMWGroup #next100 #bedigital https://t.co/6gwuU4TLQM",Thu Jun 21 16:18:50 +0000 2018,107122128.0,BMWGroup,1.0098330278648792e+18,en,False,,,https://x.com/BMWGroup/status/1009833027864879106,42,3,4,260,new bmw series coupe offers new level comfort performance sports luxury segment naturally interior elegant coupe aims provide maximum comfort incorporate latest tech innovations bmwgroup next bedigital,
1.20546393852527e+18,@BMW I read online BMW are making some changes for owners with regards to @Apple CarPlay. Will that include allowing owners to enable CarPlay for 2018 cars that do not have CarPlay Preparation from new. Enabling CarPlay does not require hardware so why not let owners enable it?,Fri Dec 13 12:26:14 +0000 2019,23799887.0,AustinDByrne,1.20546393852527e+18,en,False,BMW,,https://x.com/AustinDByrne/status/1205463938525270016,0,0,1,0,read online bmw making changes owners regards carplay include allowing owners enable carplay cars carplay preparation new enabling carplay require hardware let owners enable,
8.804385333868954e+17,I am now convinced that every time I take my car to @BMW they fix one thing and break another.,Thu Jun 29 14:51:18 +0000 2017,1613850216.0,ProudToBePinky,8.804385333868954e+17,en,False,,,https://x.com/ProudToBePinky/status/880438533386895360,0,0,1,0,convinced time car fix thing break,
1.059557450242814e+18,A little bed time story for you all courtesy of @BMWGroup @BMW @WorthingBMW #TerribleService https://t.co/N2c2SNU6nZ,Mon Nov 05 21:25:56 +0000 2018,142242166.0,victoria_vinco,1.059557450242814e+18,en,False,,,https://x.com/victoria_vinco/status/1059557450242813953,0,0,1,0,little bed time story courtesy terribleservice,
8.892088543068488e+17,"@BMW I'd love to get my hands on 1 of your M2,m3,m4,m5 or M6 cars for a week or so, have you got 1 lying around Liverpool I could test..??",Sun Jul 23 19:41:26 +0000 2017,7.840434668673106e+17,armsty53,8.892088543068488e+17,en,False,BMW,,https://x.com/armsty53/status/889208854306848768,0,0,1,0,d love hands mmmm m cars week got lying liverpool test,
8.884100075528888e+17,"While I'm ranting about poor workmanship, @BMW, let me also add @NorthcliffBMW for sending me away without looking at the car @BMW_SA",Fri Jul 21 14:47:06 +0000 2017,162844156.0,Foxy_Charmz,8.884100075528888e+17,en,False,,,https://x.com/Foxy_Charmz/status/888410007552888835,0,0,1,0,m ranting poor workmanship let add sending away looking car,
8.456178761072312e+17,@_JimmyLewis_ @BMW THANK YOU Another excellent services. Absolutely fits with BMW reputation as top class in innovation + customer services!,Sat Mar 25 12:46:27 +0000 2017,3103001632.0,chenghoonmaher,8.456178761072312e+17,en,False,_JimmyLewis_,,https://x.com/chenghoonmaher/status/845617876107231233,0,0,1,1,thank excellent services absolutely fits bmw reputation class innovation customer services,
1.090997994554622e+18,@BMW Where can I find a copy of your technician guidelines on dealing with an accident damaged car? I want to know the recommended procedure on starting a damaged vehicles?,Thu Jan 31 15:39:26 +0000 2019,618905881.0,mrdalesteel,1.090997994554622e+18,en,False,BMW,,https://x.com/mrdalesteel/status/1090997994554621952,0,0,1,0,find copy technician guidelines dealing accident damaged car want know recommended procedure starting damaged vehicles,
9.218146405223916e+17,White on black that all I asked for @BMW couldn’t get that right,Sat Oct 21 19:05:11 +0000 2017,84542964.0,Derrick_Devon,9.218146405223916e+17,en,False,,,https://x.com/Derrick_Devon/status/921814640522391554,0,0,1,0,white black asked right,
1.1033280546240922e+18,"Great call from @BMW customer service. I whine about bad service so I have to give kudos when I'm taken care of. I had a bad experience the other night with a roadside issue and filed a complaint. BWM reached out, listened and quickly reconciled the issue.",Wed Mar 06 16:14:41 +0000 2019,112263518.0,tyj1s,1.1033280546240922e+18,en,False,,,https://x.com/tyj1s/status/1103328054624092160,0,0,1,0,great customer service whine bad service kudos m taken care bad experience night roadside issue filed complaint bwm reached listened quickly reconciled issue,
1.43344131741832e+18,"Chess is everywhere, isn't it? Sorry @Audi, @BMW for the win. cc @chesscom @chess24com https://t.co/1KEFVvjm6W",Thu Sep 02 14:46:56 +0000 2021,17634712.0,MartinRossini,1.43344131741832e+18,en,False,,,https://x.com/MartinRossini/status/1433441317418319873,0,0,1,0,chess nt sorry win cc,
9.765644324395786e+17,"My exhaust as gone on a 14 plate BMW 4 series, with less that 40k miles. This seems crazy to me as if expect many more years from it. Has anyone reported similar issues? @BMW #BMW #exhaust",Wed Mar 21 21:01:19 +0000 2018,68140477.0,christoddy999,9.765644324395786e+17,en,False,,,https://x.com/christoddy999/status/976564432439578626,0,0,1,0,exhaust gone plate bmw series k miles crazy expect years reported similar issues bmw exhaust,
1.4174239333689016e+18,@Meguiars a ceramic wax 3 stage mirror finish @BMW https://t.co/MCUM9m1WJN,Tue Jul 20 09:59:34 +0000 2021,1296559357.0,tsddan,1.4174239333689016e+18,en,False,Meguiars,,https://x.com/tsddan/status/1417423933368901632,0,0,1,0,ceramic wax stage mirror finish,
1.0281241251419012e+18,Hey @BMW thanks for bringing this machine to life. It brings me much joy. @BMWUSA @BMW_UK https://t.co/JmY0ZvyDkN,Sat Aug 11 03:41:07 +0000 2018,8.253455760950682e+17,TravsTweetz,1.0281241251419012e+18,en,False,,,https://x.com/TravsTweetz/status/1028124125141901312,8,0,4,116,hey thanks bringing machine life brings joy,
1.0688173154065204e+18,"@BMW do you not think it would be a good idea to realise dates for your m sport experiences in time for christmas as they would be a great gift. My partner wants one however i cannot book. Come on get your act together, you are missing out on loads of business!!!",Sat Dec 01 10:41:20 +0000 2018,9.461396776308776e+17,AnnikaCarraher,1.0688173154065204e+18,en,False,BMW,,https://x.com/AnnikaCarraher/status/1068817315406520322,0,0,1,0,think good idea realise dates m sport experiences time christmas great gift partner wants book come act missing loads business,
8.296442434467267e+17,Really disappointed with @BMW_SA @BMW 😪 Didn't replace my front brakes with my last service &amp; now it's due after 6000km #CuttingCorners,Thu Feb 09 10:52:56 +0000 2017,187615928.0,TellieVanGreune,8.296442434467267e+17,en,False,,,https://x.com/TellieVanGreune/status/829644243446726656,0,0,2,0,disappointed nt replace brakes service amp km cuttingcorners,
1.09563644618521e+18,"Hi guyz posting some horrifying incidents we have been facing With this shitty car band BMW, This people know how to sale premium cars with high price band and worst quality product, Please go through my 3 tweets to understand what the issues I have being facing!! @bmwindia @BMW",Wed Feb 13 10:50:59 +0000 2019,344135985.0,gauravbothara,1.09563644618521e+18,en,False,,,https://x.com/gauravbothara/status/1095636446185209856,2,0,2,0,hi guyz posting horrifying incidents facing shitty car band bmw people know sale premium cars high price band worst quality product tweets understand issues facing,
9.225016401078068e+17,"@BMW You done a first maintenance for my BMW x1. Next day I found empty expansion tank, brake fluid and oil level below middle. Is it OK? https://t.co/ipYYY7rlgA",Mon Oct 23 16:35:04 +0000 2017,9.212447077490074e+17,Tabakov_Sergey,9.225016401078068e+17,en,False,BMW,,https://x.com/Tabakov_Sergey/status/922501640107806720,0,0,1,0,maintenance bmw x day found expansion tank brake fluid oil level middle ok,
1.0378069062559784e+18,"@BMW The service people tell me there is no phone number, only email, to communicate with you. They have reached out to their sales reps and others trying to get this resolved. How about you guys show some of the German efficiency you are so famous for and make this right?",Thu Sep 06 20:57:02 +0000 2018,9.282987742622474e+17,mannybike,1.0378069062559784e+18,en,False,BMW,,https://x.com/mannybike/status/1037806906255978496,0,0,1,0,service people tell phone number email communicate reached sales reps trying resolved guys german efficiency famous right,
1.1101787857673708e+18,"So, @BMW @BMW_UK recall my 5 series tell me it’s only for a couple of days. After a few calls it’s established that it may be 5 weeks and they give me a Vauxhall Mokka😡 How do I do the school run? Managers at @BMW_UK don’t speak to customers😡😡😡",Mon Mar 25 13:57:03 +0000 2019,4418478028.0,Abidinspires,1.1101787857673708e+18,en,False,,,https://x.com/Abidinspires/status/1110178785767370752,2,0,3,7,recall series tell couple days calls established weeks vauxhall mokka school run managers speak customers,
9.235094979723796e+17,@BMWGroup &amp; @BMW have given me terrible customer service. Makes me not want this car anymore smh,Thu Oct 26 11:19:56 +0000 2017,156481575.0,LoveMyTweetxz,9.235094979723796e+17,en,False,BMWGroup,,https://x.com/LoveMyTweetxz/status/923509497972379649,0,0,1,0,amp given terrible customer service makes want car anymore smh,customer_service_complaint
1.1697249932169503e+18,@BMW are ur CPO and Maintenance warranties for vehicle bought in US valid in Canada?,Thu Sep 05 21:32:25 +0000 2019,21798030.0,manavanand,1.1697249932169503e+18,en,False,BMW,,https://x.com/manavanand/status/1169724993216950273,0,0,1,0,ur cpo maintenance warranties vehicle bought valid canada,
1.461610149835993e+18,"Don’t use a @BMW service center, worst experience ever. No one to talk to, no questions answered, no call backs, and they close early. Perfect if you want to be left in the dark and stranded with no vehicle.",Fri Nov 19 08:19:49 +0000 2021,1.0318467677325804e+18,KenEkblad,1.461610149835993e+18,en,False,,,https://x.com/KenEkblad/status/1461610149835993092,0,0,1,0,use service center worst experience talk questions answered backs close early perfect want left dark stranded vehicle,
1.206764767463035e+18,"Disappointed with service at @BMWUSA. Took my car in for an oil change, it was running smooth and fine. Picked it up and now it has a bad idle and check engine light on. They gave it back broken and was rude and condescending. 1st @BMW and will be my last. @Bmw makes me sad",Tue Dec 17 02:35:15 +0000 2019,2377688675.0,luv2laughvi,1.206764767463035e+18,en,False,,,https://x.com/luv2laughvi/status/1206764767463034885,0,0,4,3,disappointed service took car oil change running smooth fine picked bad idle check engine light gave broken rude condescending st makes sad,
9.734569591302596e+17,Driving lights don’t turn the rear lights on. It makes the roads safer if others can see you. @BMW it’s a no brainer. #RoadSafety #cars #drivers #traffic #M25 #motorcycles @BMW_UK #share get out of your car and have a look. #BMWX2 #Bmw M3 #bmwrepost #bmwmotorrad #bmw #m3 #bimmer https://t.co/KYv4rlc9AM,Tue Mar 13 07:13:19 +0000 2018,9.70049304831447e+17,bmwblondeuk,9.734569591302596e+17,en,False,,,https://x.com/bmwblondeuk/status/973456959130259456,1,0,1,3,driving lights turn rear lights makes roads safer brainer roadsafety cars drivers traffic m motorcycles share car look bmwx bmw m bmwrepost bmwmotorrad bmw m bimmer,
1.151541917240496e+18,"@BMW really is the shittest car manufacturer I have ever had the misfortune of dealing with. They’ve coded our new car as an automatic so now it’s undriveable. Meant to collect it tomorrow, have to wait another 10 days. This comes after an engine explosion and a recall!",Wed Jul 17 17:19:22 +0000 2019,22694023.0,julesyherd,1.151541917240496e+18,en,False,BMW,,https://x.com/julesyherd/status/1151541917240496130,0,0,1,0,shittest car manufacturer misfortune dealing coded new car automatic undriveable meant collect tomorrow wait days comes engine explosion recall,
8.898584405494989e+17,@BMW can you shed some light wether M Performance Active Exhaust system will be available for new 4 series coupe? In U.K. no one knows ..,Tue Jul 25 14:42:39 +0000 2017,888815766.0,shakylip,8.898584405494989e+17,en,False,BMW,,https://x.com/shakylip/status/889858440549498880,0,0,1,0,shed light wether m performance active exhaust system available new series coupe uk knows,
8.421153985353851e+17,@BMW transmission of my 530XDA broke at 210000km and damage the gear box. Repair cost is over the price of the car. I regret buying a BMW!,Wed Mar 15 20:48:51 +0000 2017,3021500336.0,ArnaudBarlet,8.421153985353851e+17,en,False,BMW,,https://x.com/ArnaudBarlet/status/842115398535385088,0,0,1,0,transmission xda broke km damage gear box repair cost price car regret buying bmw,
8.379335122463252e+17,I present to you my Bavarian legend basking in the sunlight @BMW @BMWUSA @BMWMotorsport https://t.co/nhdiZWJI3u,Sat Mar 04 07:51:32 +0000 2017,311906895.0,ChunkyPenguin,8.379335122463252e+17,en,False,,,https://x.com/ChunkyPenguin/status/837933512246325248,0,0,1,0,present bavarian legend basking sunlight,
9.936440071243407e+17,Welcome to Mexico gorgeous #X2 🖤 @BMW @BMWMex https://t.co/f8d1xJEW9r,Tue May 08 00:09:26 +0000 2018,212232606.0,HECTORRAMIREZDO,9.936440071243407e+17,en,False,,,https://x.com/HECTORRAMIREZDO/status/993644007124340737,54,5,7,550,welcome mexico gorgeous x,
8.356185807627796e+17,Shout out to @BMW for selling me a useless warranty and a bum car! https://t.co/DGQQyucmV3,Sat Feb 25 22:32:49 +0000 2017,2794245704.0,SyrynSuccubus,8.356185807627796e+17,en,False,,,https://x.com/SyrynSuccubus/status/835618580762779648,0,0,5,5,shout selling useless warranty bum car,
9.751381064280024e+17,@bmw is there any way of playing Spotify iOS to the usb/Bluetooth on an X1 without the mess of using Apple lightning dongles?,Sat Mar 17 22:33:36 +0000 2018,113306208.0,cleatsandcode,9.751381064280024e+17,en,False,BMW,,https://x.com/cleatsandcode/status/975138106428002305,0,0,2,0,way playing spotify ios usbbluetooth x mess apple lightning dongles,
1.127043398068609e+18,"I will never, EVER buy another @BMW @BMWUSA again in my life!!! Haven’t had the car two years and it’s been in the shop more than ALL my cars combined. #bmwLemon #bmwfail #roadsideservicefail #bmwsucks",Sat May 11 02:51:00 +0000 2019,8.935399835077018e+17,ashers_kav,1.127043398068609e+18,en,False,,,https://x.com/ashers_kav/status/1127043398068609024,0,0,2,2,buy life car years shop cars combined bmwlemon bmwfail roadsideservicefail bmwsucks,
1.4410346610361262e+18,then on top of it all the car i just brought like a week ago battery fucked up already. so i got to go buy a $200 battery plus a scanner thing that costs 150$ since when did you have to register a battery for a car tf @BMW why yall got to be so difficult,Thu Sep 23 13:40:10 +0000 2021,285837018.0,_TreyBuford,1.4410346610361262e+18,en,False,,,https://x.com/_TreyBuford/status/1441034661036126213,0,0,1,0,car brought like week ago battery fucked got buy battery plus scanner thing costs register battery car tf y got difficult,
1.159812713339609e+18,Don’t buy @BMW from @SytnerBMW especially #chigwell real poor after service,Fri Aug 09 13:04:33 +0000 2019,69004122.0,jode_bartlett,1.159812713339609e+18,en,False,,,https://x.com/jode_bartlett/status/1159812713339609094,1,0,3,1,buy especially chigwell real poor service,
1.16673193938824e+18,Wonder how much the Vantablack X6 will cost ... @BMW,Wed Aug 28 15:19:05 +0000 2019,8.644685686745334e+17,_mikehy,1.16673193938824e+18,en,False,,,https://x.com/_mikehy/status/1166731939388239872,0,0,1,0,wonder vantablack x cost,
1.0852633265637088e+18,"@BMW is the X5 M50d only available outside of @BMWUSA ?! I have a 2012 X5 35d I had shipped here to Brazil and just saw a 2016 X5 M50d go by today! Tell me where I can and cannot buy one of these, please. Thank you!",Tue Jan 15 19:51:54 +0000 2019,2182478876.0,RobJoswiak,1.0852633265637088e+18,en,False,BMW,,https://x.com/RobJoswiak/status/1085263326563708929,0,0,3,0,x md available outside x d shipped brazil saw x md today tell buy thank,
1.01832290480137e+18,Sunny Northwest day... had to shine up the @BMW GT https://t.co/zT1gBKc8YK,Sun Jul 15 02:34:34 +0000 2018,7.944051643711857e+17,206dino_,1.01832290480137e+18,en,False,,,https://x.com/206dino_/status/1018322904801370112,9,0,1,117,sunny northwest day shine gt,
1.677548216659878e+18,Before &amp; After I've really neglected my @BMW 🥺 https://t.co/y7aEVsYmnO,Sat Jul 08 05:20:36 +0000 2023,2231990006.0,ChefDrew702,1.677548216659878e+18,en,False,,,https://x.com/ChefDrew702/status/1677548216659877890,0,0,2,11,amp ve neglected,
8.35224467198509e+17,I See Me! #SemiTruck #Shinyrims #Stuckintraffic #Phoenix @BMW #ChapmanBMW #328i https://t.co/FLJBN3g4Cc,Fri Feb 24 20:26:45 +0000 2017,325611374.0,billscheibeler,8.35224467198509e+17,en,False,,,https://x.com/billscheibeler/status/835224467198509056,1,0,1,14,semitruck shinyrims stuckintraffic phoenix chapmanbmw i,
1.128555983574315e+18,"@BMW @BMW_UK - please can you confirm if this is true? If so, I won’t be upgrading to the new #M3 when it’s released. https://t.co/JpfYKc7MrK",Wed May 15 07:01:28 +0000 2019,911195820.0,LordCylinderHed,1.128555983574315e+18,en,False,BMW,,https://x.com/LordCylinderHed/status/1128555983574315008,0,0,2,0,confirm true wo upgrading new m released,
1.1665352697443983e+18,@BMW Fun story for everyone considering buying a BMW. We are on our third BMW. We loved them so much that when the military moved us overseas we bought another one! Today we found out that our car needs a new engine.,Wed Aug 28 02:17:36 +0000 2019,1.166534047339729e+18,CateWieser,1.1665352697443983e+18,en,False,BMW,,https://x.com/CateWieser/status/1166535269744398336,0,0,2,1,fun story considering buying bmw bmw loved military moved overseas bought today found car needs new engine,
1.089987050302976e+18,@BMWUSA @BMW is there a way to provide BMW with a VIN and see the installed options on the ride?,Mon Jan 28 20:42:18 +0000 2019,17972346.0,bostonareahuman,1.089987050302976e+18,en,False,BMWUSA,,https://x.com/bostonareahuman/status/1089987050302976002,0,0,2,0,way provide bmw vin installed options ride,
9.677801765527592e+17,I love my M5 even more when the sun shines on that wrap! My BMWs always put a huge grin on my face. Happy Sunday! #BMWM5 @BMW https://t.co/gkGUyDsn09,Sun Feb 25 15:15:49 +0000 2018,2860841109.0,BMWmistress,9.677801765527592e+17,en,False,,,https://x.com/BMWmistress/status/967780176552759303,43,4,18,447,love m sun shines wrap bmws huge grin face happy sunday bmwm,
1.1836353579856978e+18,First-class driving dynamics – Check High Performance Level – Check Thirst for action – Check Only one thing stands between you and your destinations: #SheerDrivingPleasure. #BMWX4 #BestEnjoyedYoung Experience Joy: https://t.co/rY41pflVna https://t.co/C5i15yneOp,Mon Oct 14 06:47:14 +0000 2019,576971305.0,bmwindia,1.1836353579856978e+18,en,False,,,https://x.com/bmwindia/status/1183635357985697793,5,0,1,48,firstclass driving dynamics – check high performance level – check thirst action – check thing stands destinations sheerdrivingpleasure bmwx bestenjoyedyoung experience joy,
9.738663643174584e+17,"@BMW Extremely disappointing experience after buying a brand new BMW 6, the deposit from Hereford BMW is being withheld on made up pretext, I don't feel I'm getting any support in this from BMW",Wed Mar 14 10:20:09 +0000 2018,3243989103.0,nikgee09,9.738663643174584e+17,en,False,BMW,,https://x.com/nikgee09/status/973866364317458433,0,0,1,0,extremely disappointing experience buying brand new bmw deposit hereford bmw withheld pretext nt feel m getting support bmw,
1.1525682296439932e+18,"@BMW Hi, am based out of Mumbai, India and have an X1. Have been facing perpetual issues with OEM Pirelli tires. Need help from senior functionary immediately.",Sat Jul 20 13:17:34 +0000 2019,2197599054.0,Anirudh1906,1.1525682296439932e+18,en,False,BMW,,https://x.com/Anirudh1906/status/1152568229643993088,0,0,2,0,hi based mumbai india x facing perpetual issues oem pirelli tires need help senior functionary immediately,
9.38209357250138e+17,@BMW Recently treated myself to this little Homologation beauty... 320 Si https://t.co/ifNImzk5Ey,Wed Dec 06 00:51:56 +0000 2017,2507367329.0,Barney666Simon,9.38209357250138e+17,en,False,BMW,,https://x.com/Barney666Simon/status/938209357250138112,0,0,1,7,recently treated little homologation beauty si,
9.391383101691576e+17,Love how @bmw think of everything. You may only use it once a year but their Christmas Tree hatch is a great feature #XmasTreeHatch https://t.co/elWpgnPBCW,Fri Dec 08 14:23:16 +0000 2017,147889165.0,therobgregory,9.391383101691576e+17,en,False,,,https://x.com/therobgregory/status/939138310169157632,10,0,2,171,love think use year christmas tree hatch great feature xmastreehatch,
8.373316357796045e+17,@BMW do you consider BMW M sport cars as racing or luxury?,Thu Mar 02 15:59:53 +0000 2017,2963749479.0,riley_losaba,8.373316357796045e+17,en,False,BMW,,https://x.com/riley_losaba/status/837331635779604481,0,0,2,0,consider bmw m sport cars racing luxury,
9.681738911127962e+17,Never took a picture of my car before but when I saw it today patiently waiting for us I thought today's your day my friend @BMW #bestcar https://t.co/q4AAq52OVx,Mon Feb 26 17:20:18 +0000 2018,538985794.0,robertvanbalen1,9.681738911127962e+17,en,False,,,https://x.com/robertvanbalen1/status/968173891112796161,12,0,3,110,took picture car saw today patiently waiting thought todays day friend bestcar,
1.5685248789820457e+18,@BMW do you know how BMW Saudi treat the they customer?!They treat them as shit!!My car with them since 8/28 and I don’t know the status!! I raised complain ten days ago and nothing happened!!! Since the employee has a relation the customer go to hall @BMWsaudiarabia,Sat Sep 10 09:00:47 +0000 2022,593614294.0,Yasser_Almosaed,1.5685248789820457e+18,en,False,BMW,,https://x.com/Yasser_Almosaed/status/1568524878982045701,0,0,1,0,know bmw saudi treat customerthey treat shitmy car know status raised complain days ago happened employee relation customer hall,
9.197723026355404e+17,"Golden light, purple M3. @BMW https://t.co/dgjzMwQG5t",Mon Oct 16 03:49:40 +0000 2017,2664934368.0,heyycourtneymae,9.197723026355404e+17,en,False,,,https://x.com/heyycourtneymae/status/919772302635540482,4,0,3,16,golden light purple m,
1.2510816902373212e+18,@BMW how can I get hold off bmw finance not replying to phone calls and emails,Fri Apr 17 09:34:53 +0000 2020,9.13518058966315e+17,Suesawy48281530,1.2510816902373212e+18,en,False,BMW,,https://x.com/Suesawy48281530/status/1251081690237321217,0,0,1,0,hold bmw finance replying phone calls emails,
1.0144736117663908e+18,Your finance calculator @BMW is returning a 404 error on your U.K. site.,Wed Jul 04 11:38:51 +0000 2018,2187847450.0,JoeCMerriman,1.0144736117663908e+18,en,False,,,https://x.com/JoeCMerriman/status/1014473611766390784,0,0,1,0,finance calculator returning error uk site,
1.4882413480669637e+18,@BMW y’all are really ruining my fucking day right now with this terrible ass customer service I’m receiving. I PAY TOO MUCH FUCKING MONEY to be dealing with this pissy ass customer service 😒!,Mon Jan 31 20:02:42 +0000 2022,2485812860.0,Memriiee,1.4882413480669637e+18,en,False,BMW,,https://x.com/Memriiee/status/1488241348066963463,0,0,1,1,y’ ruining fucking day right terrible ass customer service receiving pay fucking money dealing pissy ass customer service,
1.06019843832175e+18,WoW @BMW . You called me to make the service appointment and you have no record of it? Then treat me like shit because I showed up?!? #bmwisrude #bmwsucks,Wed Nov 07 15:52:59 +0000 2018,22398479.0,KimberlyRBuck,1.06019843832175e+18,en,False,,,https://x.com/KimberlyRBuck/status/1060198438321750018,0,0,1,0,wow called service appointment record treat like shit showed bmwisrude bmwsucks,
1.4536834510774764e+18,Black Beauty @BMW @bmwcanada @BuddsBMWOak #5series https://t.co/NjxrBGOZOt,Thu Oct 28 11:21:57 +0000 2021,1627961528.0,ChrisJBur,1.4536834510774764e+18,en,False,,,https://x.com/ChrisJBur/status/1453683451077476354,0,0,1,4,black beauty series,
9.781249444365967e+17,love this color and body style @BMW https://t.co/bII54lITmT,Mon Mar 26 04:22:14 +0000 2018,50314002.0,VivaLaCori,9.781249444365967e+17,en,False,,,https://x.com/VivaLaCori/status/978124944436596736,56,5,6,502,love color body style,
1.3878405304412447e+18,"After buying 2 cars from @BMWParkLaneUK, the latest being an M5 comp, I went back looking to buy a 3rd. After consistently BAD service, I asked the sales manager to assign me to a new salesman. A day later I get the message below. Talk about unprofessional. @BMW. https://t.co/5cSia8ENnC",Thu Apr 29 18:45:41 +0000 2021,462800480.0,chetssoreelife,1.3878405304412447e+18,en,False,,,https://x.com/chetssoreelife/status/1387840530441244672,3,0,2,4,buying cars latest m comp went looking buy rd consistently bad service asked sales manager assign new salesman day later message talk unprofessional,
1.1051147186860604e+18,Hi @BMW @BMW_UK @HALLIWELLJONES I’ve been waiting for 3 &amp; 1/2 hours for assistance from BMW ‘emergency’ Services - can you help?,Mon Mar 11 14:34:15 +0000 2019,436591273.0,manorhaus,1.1051147186860604e+18,en,False,,,https://x.com/manorhaus/status/1105114718686060545,0,0,1,0,hi waiting amp hours assistance bmw ‘ emergency ’ services help,
1.0950995808557916e+18,@BMW why are your automatic wipers so bad,Mon Feb 11 23:17:40 +0000 2019,7.668732081465549e+17,jshhdbdjszbbx,1.0950995808557916e+18,en,False,BMW,,https://x.com/jshhdbdjszbbx/status/1095099580855791617,0,0,1,0,automatic wipers bad,
1.175159967596331e+18,@BMW why I am not able to buy Apple car play in my brand new x3 bought today,Fri Sep 20 21:29:04 +0000 2019,281520074.0,rajwanshig,1.175159967596331e+18,en,False,BMW,,https://x.com/rajwanshig/status/1175159967596331008,0,0,1,0,able buy apple car play brand new x bought today,
9.811460306946908e+17,My @BMW has been in a recovery compound for 3 days awaiting pick up by @BMW and still no sign or car being repaired! #pleasecollectmybatteredcar #shambles,Tue Apr 03 12:26:57 +0000 2018,612077296.0,leesmorgan,9.811460306946908e+17,en,False,,,https://x.com/leesmorgan/status/981146030694690816,0,0,1,0,recovery compound days awaiting pick sign car repaired pleasecollectmybatteredcar shambles,
